WellID,Latitude(WGS84),Longitude(WGS84),Year,Month,InjectionRate(bbl/month)
DEMO_TX_INJ_REEVES_004,31.123000,-103.602000,2024,7,41000
DEMO_TX_INJ_REEVES_004,31.123000,-103.602000,2024,8,38700
DEMO_TX_INJ_REEVES_004,31.123000,-103.602000,2024,9,36900
DEMO_TX_INJ_REEVES_004,31.123000,-103.602000,2024,10,36000
DEMO_TX_INJ_REEVES_004,31.123000,-103.602000,2024,11,36200
DEMO_TX_INJ_REEVES_004,31.123000,-103.602000,2024,12,37500
DEMO_TX_INJ_REEVES_004,31.123000,-103.602000,2025,1,23900
DEMO_TX_INJ_REEVES_004,31.123000,-103.602000,2025,2,40200
DEMO_TX_INJ_REEVES_004,31.123000,-103.602000,2025,3,41400
DEMO_TX_INJ_REEVES_004,31.123000,-103.602000,2025,4,41700
DEMO_TX_INJ_REEVES_004,31.123000,-103.602000,2025,5,41100
DEMO_TX_INJ_REEVES_004,31.123000,-103.602000,2025,6,39800
DEMO_TX_INJ_REEVES_004,31.123000,-103.602000,2025,7,38200
DEMO_TX_INJ_REEVES_004,31.123000,-103.602000,2025,8,36800
DEMO_TX_INJ_REEVES_004,31.123000,-103.602000,2025,9,35800
DEMO_TX_INJ_REEVES_004,31.123000,-103.602000,2025,10,35600
DEMO_TX_INJ_REEVES_004,31.123000,-103.602000,2025,11,36100
DEMO_TX_INJ_REEVES_004,31.123000,-103.602000,2025,12,37200
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2018,1,20200
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2018,2,20500
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2018,3,20800
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2018,4,21000
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2018,5,21200
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2018,6,21300
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2018,7,13200
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2018,8,21000
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2018,9,20600
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2018,10,20200
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2018,11,19900
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2018,12,19800
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2019,1,21600
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2019,2,22100
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2019,3,22800
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2019,4,23600
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2019,5,24300
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2019,6,15300
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2019,7,24600
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2019,8,24000
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2019,9,23100
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2019,10,22200
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2019,11,21500
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2019,12,21200
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2020,1,23300
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2020,2,24300
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2020,3,25600
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2020,4,26900
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2020,5,17300
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2020,6,28100
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2020,7,27500
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2020,8,26300
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2020,9,24900
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2020,10,23600
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2020,11,22800
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2020,12,22700
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2021,1,25800
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2021,2,27400
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2021,3,29100
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2021,4,18900
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2021,5,31100
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2021,6,30800
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2021,7,29600
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2021,8,27900
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2021,9,26200
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2021,10,25000
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2021,11,24500
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2021,12,24900
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2022,1,29100
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2022,2,30900
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2022,3,20200
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2022,4,33500
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2022,5,33400
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2022,6,32500
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2022,7,30900
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2022,8,29100
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2022,9,27700
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2022,10,26900
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2022,11,27000
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2022,12,27900
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2023,1,30000
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2023,2,19500
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2023,3,32400
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2023,4,32700
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2023,5,32300
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2023,6,31200
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2023,7,29900
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2023,8,28700
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2023,9,27900
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2023,10,27700
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2023,11,28100
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2023,12,29000
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2024,1,18000
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2024,2,29700
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2024,3,30200
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2024,4,30200
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2024,5,29900
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2024,6,29400
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2024,7,28800
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2024,8,28200
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2024,9,27800
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2024,10,27600
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2024,11,27800
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2024,12,28200
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2025,1,27100
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2025,2,27400
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2025,3,27800
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2025,4,28200
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2025,5,28500
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2025,6,28600
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2025,7,28500
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2025,8,28100
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2025,9,27600
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2025,10,27000
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2025,11,26700
DEMO_TX_INJ_REEVES_005,31.448000,-103.521000,2025,12,26500
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2018,1,34500
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2018,2,35800
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2018,3,37700
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2018,4,39600
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2018,5,40900
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2018,6,25600
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2018,7,40600
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2018,8,39000
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2018,9,36900
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2018,10,35000
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2018,11,33800
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2018,12,33600
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2019,1,38700
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2019,2,41100
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2019,3,43700
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2019,4,45800
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2019,5,29000
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2019,6,46400
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2019,7,44600
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2019,8,42100
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2019,9,39600
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2019,10,37700
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2019,11,36900
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2019,12,37400
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2020,1,44300
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2020,2,47100
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2020,3,49600
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2020,4,31700
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2020,5,51300
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2020,6,49900
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2020,7,47400
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2020,8,44700
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2020,9,42400
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2020,10,41100
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2020,11,41200
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2020,12,42500
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2021,1,50100
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2021,2,52500
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2021,3,33700
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2021,4,54900
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2021,5,54200
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2021,6,52400
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2021,7,50100
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2021,8,48000
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2021,9,46600
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2021,10,46100
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2021,11,46700
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2021,12,48300
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2022,1,54800
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2022,2,34900
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2022,3,57300
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2022,4,57400
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2022,5,56700
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2022,6,55500
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2022,7,54200
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2022,8,53100
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2022,9,52300
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2022,10,52000
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2022,11,52400
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2022,12,53300
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2023,1,33200
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2023,2,54300
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2023,3,55100
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2023,4,55700
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2023,5,56100
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2023,6,56200
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2023,7,55900
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2023,8,55200
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2023,9,54200
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2023,10,53300
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2023,11,52600
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2023,12,52500
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2024,1,49500
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2024,2,50400
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2024,3,51900
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2024,4,53600
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2024,5,55100
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2024,6,55900
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2024,7,55700
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2024,8,54500
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2024,9,52700
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2024,10,50700
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2024,11,49200
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2024,12,48500
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2025,1,46200
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2025,2,48100
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2025,3,50600
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2025,4,53100
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2025,5,54900
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2025,6,55400
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2025,7,54400
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2025,8,52200
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2025,9,49400
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2025,10,46900
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2025,11,45300
DEMO_TX_INJ_REEVES_006,31.064000,-103.838000,2025,12,45100
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2018,1,54300
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2018,2,57800
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2018,3,61000
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2018,4,63100
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2018,5,39300
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2018,6,61700
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2018,7,58700
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2018,8,55300
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2018,9,52300
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2018,10,50600
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2018,11,50600
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2018,12,52200
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2019,1,62700
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2019,2,65900
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2019,3,68400
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2019,4,42900
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2019,5,68400
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2019,6,66100
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2019,7,63200
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2019,8,60300
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2019,9,58400
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2019,10,57700
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2019,11,58400
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2019,12,60500
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2020,1,70000
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2020,2,72100
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2020,3,45500
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2020,4,73500
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2020,5,72600
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2020,6,71000
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2020,7,69100
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2020,8,67500
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2020,9,66400
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2020,10,66100
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2020,11,66700
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2020,12,68000
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2021,1,75000
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2021,2,47200
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2021,3,77200
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2021,4,77800
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2021,5,78200
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2021,6,78100
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2021,7,77600
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2021,8,76700
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2021,9,75400
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2021,10,74200
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2021,11,73500
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2021,12,73500
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2022,1,48600
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2022,2,79700
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2022,3,81900
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2022,4,84400
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2022,5,86600
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2022,6,87800
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2022,7,87600
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2022,8,85800
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2022,9,83100
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2022,10,80200
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2022,11,77900
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2022,12,76900
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2023,1,76100
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2023,2,79000
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2023,3,83000
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2023,4,87000
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2023,5,90000
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2023,6,91000
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2023,7,89500
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2023,8,86100
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2023,9,81700
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2023,10,77600
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2023,11,74900
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2023,12,74300
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2024,1,73500
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2024,2,77800
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2024,3,82700
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2024,4,86800
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2024,5,88800
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2024,6,88200
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2024,7,85000
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2024,8,80300
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2024,9,75500
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2024,10,71700
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2024,11,70100
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2024,12,71000
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2025,1,72800
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2025,2,77500
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2025,3,81800
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2025,4,84600
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2025,5,84900
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2025,6,82700
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2025,7,78700
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2025,8,74100
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2025,9,70100
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2025,10,67900
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2025,11,67900
DEMO_TX_INJ_WARD_007,31.255000,-103.432000,2025,12,70000
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2018,1,47500
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2018,2,49000
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2018,3,50000
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2018,4,31100
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2018,5,49400
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2018,6,48200
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2018,7,46800
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2018,8,45700
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2018,9,44900
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2018,10,44700
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2018,11,45100
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2018,12,46100
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2019,1,52100
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2019,2,52900
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2019,3,33200
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2019,4,54000
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2019,5,54100
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2019,6,53900
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2019,7,53400
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2019,8,52800
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2019,9,52000
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2019,10,51300
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2019,11,50900
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2019,12,51000
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2020,1,55300
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2020,2,34800
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2020,3,57600
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2020,4,59200
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2020,5,60600
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2020,6,61400
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2020,7,61300
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2020,8,60200
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2020,9,58400
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2020,10,56400
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2020,11,54900
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2020,12,54300
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2021,1,36300
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2021,2,60600
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2021,3,63500
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2021,4,66500
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2021,5,68800
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2021,6,69600
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2021,7,68700
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2021,8,66200
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2021,9,62900
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2021,10,59800
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2021,11,57800
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2021,12,57200
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2022,1,63600
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2022,2,67200
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2022,3,71400
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2022,4,75000
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2022,5,77000
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2022,6,76600
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2022,7,74000
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2022,8,70000
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2022,9,65800
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2022,10,62500
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2022,11,61000
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2022,12,61600
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2023,1,65700
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2023,2,69900
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2023,3,74000
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2023,4,76600
DEMO_TX_INJ_WARD_008,31.338000,-103.507000,2023,5,77000
